Date,BTC,ETH,SOL,BNB
2025-11-24,0.01688329653360121,0.05390964270915899,0.058653353704059,0.025137247252069228
2025-11-25,-0.010520742688141405,0.0017688477411781367,0.0037564903253695103,-0.002675906728361266
2025-11-26,0.03636830551491177,0.023623136478952533,0.02967106369000594,0.034387018330482855
2025-11-27,0.008473504729832548,-0.0043826285579375845,-0.015144070699999679,0.004268509324843128
2025-11-28,-0.004010602738938163,0.0058921738820569836,-0.02453883913239896,-0.008835841866325689
2025-11-29,-0.0007425028351905061,-0.013395469150188521,-0.00952387404536914,-0.015723494236655533
2025-11-30,-0.005035073877646679,0.0001428111751458072,-0.018495442660225625,0.004448834698437709
2025-12-01,-0.045055292472078956,-0.06414317003534598,-0.05132936089047058,-0.05717036700931921
2025-12-02,0.05825464938016567,0.07062049558248629,0.09443042677311331,0.05998180907495532
2025-12-03,0.023837949867722363,0.06458838390069488,0.044884257560364516,0.05098892530594323
2025-12-04,-0.014821043775501641,-0.01793955301277983,-0.04060754409088052,-0.023528651445340443
2025-12-05,-0.029887330373216225,-0.03505821706537382,-0.0409419682176172,-0.017607620642553945
2025-12-06,-0.0012908122468182626,0.005215821632364781,-0.007309679156038085,0.00715543538982355
2025-12-07,0.012694471554050235,0.0069383396729270075,-0.0019258466046577771,0.0039046131471507373
2025-12-08,0.0025945560296725123,0.02087224497595197,0.00896835397124418,0.004006373440783584
2025-12-09,0.022633530616329445,0.0626894655346446,0.03468970597360688,0.0013439777184609536
2025-12-10,-0.007236522211271801,0.0012872624094455443,-0.010388469403110556,-0.004628106132576804
2025-12-11,0.005329119618741718,-0.026563274780229462,-0.0007141392413866354,-0.009483041155260663
2025-12-12,-0.024223213861206738,-0.0472294070775402,-0.0296782666966684,-0.004851244793529941
2025-12-13,0.00031346787642294593,0.01054503402301843,0.006976587305934423,0.017646583708683217
2025-12-14,-0.023516739363752315,-0.018000022559953033,-0.02826599832854393,-0.021865427015063
2025-12-15,-0.019908078936967,-0.03150094334836495,-0.013314500806241303,-0.021943072126050955
2025-12-16,0.01648005936140917,-7.412718940891239e-07,0.011694747345551537,0.019048437614079372
2025-12-17,-0.01935507109105894,-0.04479394067431908,-0.04743786366195479,-0.03654006956438749
2025-12-18,-0.007908292107279613,-0.001530856537254932,-0.02883087832552622,-0.016168632600773503
2025-12-19,0.03090097713717843,0.05337740480626607,0.05538670491164055,0.03212602678830989
2025-12-20,0.002731077738661547,-0.00013035171680586544,-0.003040687927984065,-0.002753823417731671
2025-12-21,0.0031439599746445612,0.008070725107488519,0.001450329841488518,0.005041130753207224
2025-12-22,-0.0014864790528285043,0.0014858543703297755,-0.0015101770272154535,-3.706692614935392e-05
2025-12-23,-0.01215974047919599,-0.014204477620910372,-0.015453072132429413,-0.01641997629905534
2025-12-24,0.0022646365284737513,-0.006001080904730394,-0.011292139631283615,0.002948926861015
2025-12-25,-0.004305562231041726,-0.014262330504439258,-0.020508826486549614,-0.019893664085657292
2025-12-26,0.0007644603322913834,0.007634030664264602,0.018748534271942008,0.005699267584987844
2025-12-27,0.005735605525503784,0.0076058169600530245,0.020064161461815333,0.012471299847022665
2025-12-28,0.00038358610925337544,0.0001932919094582708,0.004425619689279348,0.016901563981854384
2025-12-29,-0.007943173820266769,-0.004758168917232131,-0.01656659636456259,-0.008897274268993782
2025-12-30,0.014826942349620564,0.01256702548089339,0.014668734628928704,0.011003626381655751
2025-12-31,-0.01041844740246467,-0.0014737583994245407,-0.0035767943299901406,0.0031417845069319217
2026-01-01,0.013977518339667538,0.01124242223269234,0.01828868426349195,-0.0002348764024797667
2026-01-02,0.013667122921255048,0.04133734051066695,0.042383210088045464,0.02061231147571485
2026-01-03,0.007321078638514056,0.00047844777570227315,0.008815392830450408,-0.002502953383827111
2026-01-04,0.008943445698309516,0.004732360608502573,0.00450969333375606,0.017918841892910597
2026-01-05,0.027009825802690735,0.027197643098951785,0.030547979002295556,0.01834193168605469
2026-01-06,-0.0016352711961346023,0.021640912864389295,0.02252659451831307,0.007376984748455051
2026-01-07,-0.025829527204251357,-0.03917016624496916,-0.03391533667148772,-0.019719687537065655
2026-01-08,-0.003076724046541912,-0.01972355629036915,0.014528382778804527,-0.008517302248289282
2026-01-09,-0.005646925984974294,-0.006872686838344633,-0.01834529048135103,0.004166526071365251
2026-01-10,-0.001397069847536736,-0.00021119464663144072,-0.0002164791432012203,0.01188566737607566
2026-01-11,0.004876964768804504,0.01183795263773435,0.02772814630233489,-0.003710018768338208
2026-01-12,0.004024457429802286,-0.008515881935856728,-0.0025398049169914616,0.0029541598152187376
2026-01-13,0.04527528885126264,0.07430339604003233,0.04473807933362206,0.04091196905455252
2026-01-14,0.016864423365986925,0.009821270239958713,0.009575735563493781,0.007054732429322863
2026-01-15,-0.01421799419905967,-0.011214440579919382,-0.03012115714619623,-0.019208048771076847
2026-01-16,-0.00027284132392391136,-0.006517479736100618,0.01776144874638974,0.007147554101360809
2026-01-17,-0.004451136256293897,0.004060735078022848,-0.007833718295403136,0.010146530176513568
2026-01-18,-0.01541002514624834,-0.0083734299173297,-0.039869390264954396,-0.015261358030849714
2026-01-19,-0.011543146480490485,-0.028811971050971552,-0.03374548910906505,-0.010826085041490296
2026-01-20,-0.04584033237499219,-0.07877164352915944,-0.05724499155173923,-0.04099705448381219
2026-01-21,0.012071608510981546,0.014748373722715646,0.029221798972973723,-0.0023931798238548962
2026-01-22,0.000956534957143873,-0.009825039857546347,-0.00843048821751935,0.005001440196240159
2026-01-23,0.00046300848627667257,0.0012283041671792283,-0.0072240813416108995,0.004277548649873397
2026-01-24,-0.00439244250598092,-0.0015290325215363554,-0.00241644416039577,-0.00514926460758669
2026-01-25,-0.028487203509257375,-0.04504918926428636,-0.06517679066807469,-0.02420827586045393
2026-01-26,0.019578126787931138,0.03926083862438623,0.045185972375280326,0.016210625265966172
2026-01-27,0.009464787027023913,0.032720079340819774,0.023482165651521836,0.021531879130534337
2026-01-28,0.0009202877056453396,-0.005162947242162819,-0.015240258912844196,0.004103253937214557
2026-01-29,-0.05183614563372574,-0.06265359238084345,-0.06004454397307235,-0.03799941764797499
2026-01-30,-0.005119696877728619,-0.041109956346790044,-0.002063922498493853,-0.011347523421613825
2026-01-31,-0.06546567255435032,-0.09520641066538593,-0.10157701276629383,-0.08955775824941636
2026-02-01,-0.02094439679701987,-0.0724418417956253,-0.04354185913510189,-0.0282224169790104
2026-02-02,0.022271291537603544,0.03368299377022699,0.03590093715862697,0.02125615395274938
2026-02-03,-0.03882661934945053,-0.04982085366444211,-0.0661163319748288,-0.0271129102578761
2026-02-04,-0.03455931736640505,-0.037733992059035826,-0.056727940233483265,-0.07393583266682191
2026-02-05,-0.14129892381358544,-0.15013782215594373,-0.1504074001458242,-0.13085529904536275
2026-02-06,0.1252476912623226,0.1326816155325108,0.11865539845558937,0.08388304698982596
2026-02-07,-0.018048541205989532,0.013163964881106383,0.002001450953809769,-0.015319285865615262
2026-02-08,0.014184900201757111,-0.0008545012256375717,-0.006797434484929532,-0.010962563643277301
2026-02-09,-0.00204861414171964,0.007087777756089597,-0.0039327568608941155,-0.006714829746968465
2026-02-10,-0.018921927121284043,-0.03996552777885132,-0.04367039018051111,-0.02576309484985717
2026-02-11,-0.02619404614799148,-0.03905729079240505,-0.0441561928534846,-0.019986720572473415
2026-02-12,-0.011495780977477277,0.0032563467246882194,-0.011429134715176037,0.010744304923305359
2026-02-13,0.039805596623848194,0.05217758881277712,0.07625037648670263,0.008754813506460346
2026-02-14,0.013212456278809848,0.01829725240883784,0.04551920482968108,0.023036220789169448
2026-02-15,-0.014038567315427408,-0.05751017989077156,-0.024452341269899702,-0.02953715275181157
2026-02-16,0.000799101589935125,0.016212644568821766,0.0049263452220642545,0.019414156321569287
2026-02-17,-0.019594358734823403,-0.0028646768590002702,-0.01424500242488036,-0.01437763729315411
2026-02-18,-0.015836888807606253,-0.019184983188783145,-0.04261458808038421,-0.0211124834542169
2026-02-19,0.008012052068341324,-0.002954528018943803,0.010130348083455587,0.004360535262796228
2026-02-20,0.015650197075734784,0.010687443713567113,0.02720926106593602,0.030475766927996473
2026-02-21,-2.435467576455963e-05,0.0023945100352251725,0.006806004312696068,0.0003748949723394457
2026-02-22,-0.005064057803784272,-0.008071629067117003,-0.028401902658424905,-0.01835984894361753
2026-02-23,-0.04497014110892317,-0.05225395436661606,-0.06084791899870057,-0.03017800038325369
2026-02-24,-0.008305824880296298,-0.001365303886856295,0.01650351579874676,-0.019728139499771258
2026-02-25,0.060550552894326426,0.10882988045871778,0.1123415037924218,0.07697667359278504
2026-02-26,-0.007450715585058165,-0.013547624241957545,-0.022822853990975167,-0.005022351423720761
2026-02-27,-0.023304501473983996,-0.04738065532627633,-0.04606768215355217,-0.019081981971264206
2026-02-28,0.016910019957618205,0.017759153699916874,0.02946494196132865,0.0053371628994807185
2026-03-01,-0.018773664883674046,-0.013223011941958851,-0.009346408822392127,0.001394546505401717
2026-03-02,0.04620988327616793,0.045486972038864204,0.036575107412888164,0.030953184080525498
2026-03-03,-0.007011227255569463,-0.021950713860043103,0.004446622564145963,-0.005349056413116116
2026-03-04,0.06467555605177866,0.07249278959354588,0.04383503802828259,0.037842646373708266
2026-03-05,-0.025710882421896564,-0.025816959171616194,-0.02359415711413293,-0.015492031208971913
2026-03-06,-0.03817885179689062,-0.04482236094062009,-0.04520529644889626,-0.03142619592935514
2026-03-07,-0.01267893913767526,-0.004697799435284367,-0.01773517212126441,-0.011489651704425174
2026-03-08,-0.01936617019467901,-0.016680097080789325,-0.01869881421460262,-0.012946043011798358
2026-03-09,0.03687448277691541,0.02908879392733521,0.04057091806872193,0.03669944438599493
2026-03-10,0.022287806357257578,0.022169403074209226,0.010620373000247652,0.01162937896932692
2026-03-11,0.003975020350486469,0.007094700046877733,0.008466012051563832,0.014954715658149764
2026-03-12,0.004110513591636167,0.010510464768130001,0.0034986042511531146,0.0010079801787945541
2026-03-13,0.006735442992662266,0.009370945241431228,0.014798345502587074,0.005745663376566901
2026-03-14,0.0034714019404360474,0.0021615561057222177,-0.0009370433568844927,0.002972556223402867
2026-03-15,0.022120302711697182,0.03833396568225522,0.04747478711365716,0.024124058154858075
2026-03-16,0.028454105238008953,0.07977111189072517,0.04305498571698063,0.008391889051560408
2026-03-17,-0.01253801442025071,-0.014087655809712052,-0.015773174558420866,-0.015564551218452904
2026-03-18,-0.0362122396594321,-0.04934391616753975,-0.0489963950765393,-0.02500349766598675
2026-03-19,-0.01870697238447039,-0.03006246566260873,-0.012744837101678286,-0.019619246272887025
2026-03-20,0.008722250723753211,0.00424494293930433,0.010523448171715355,0.004563318708499242
2026-03-21,-0.025680602546325204,-0.03252141820817256,-0.026578786778313157,-0.01876342722713764
2026-03-22,-0.012607965253281006,-0.01138427123429453,-0.015286288405331971,-0.005605905863865113
2026-03-23,0.04524488014825101,0.04826854503462008,0.061486498157722336,0.019047974350092867
2026-03-24,-0.005598262529164066,0.0016533960130185044,-0.006580914496763235,-0.000444761492467749
2026-03-25,0.011231529778693128,0.005713742098458985,0.009753049261202573,0.01421900111445451
2026-03-26,-0.03531428903229905,-0.050019391420208725,-0.05740259459351538,-0.028321703245311247
2026-03-27,-0.035662044616623034,-0.03316523299517671,-0.039622240350477234,-0.02496407483070362
2026-03-28,-0.0002815819275042708,0.0007144214559386963,-0.012084333660128177,-0.004225042477829066
2026-03-29,-0.005500227885263609,-0.005086021609450597,-0.007232778499693393,-0.008228286014942077
2026-03-30,0.011167073154841889,0.020657738756954647,0.012547556983815156,0.004750589994416243
2026-03-31,0.02311941479563351,0.040124913175980215,0.008034623384721273,0.013960426019009375
2026-04-01,-0.002268068291422898,0.016167945634351977,-0.022997026511691554,-0.010414418420900073
2026-04-02,-0.017479577533077273,-0.038286390129433245,-0.027636370470076166,-0.045013282593230786
2026-04-03,0.0006358522809097877,-0.001685723740716183,0.017950665746580663,0.00851120260863536
2026-04-04,0.005369911059425414,0.005827600335098326,0.005472720600003811,0.008814239861195672
2026-04-05,0.02513553056906015,0.021131532161972943,0.012945588797886876,0.01390884699743622
2026-04-06,-0.0017695992030517527,-0.0005851746946151648,-0.020804221745666207,-0.0019115100422005815
2026-04-07,0.04474125312086663,0.06359598447469827,0.06857553575812281,0.03416626680438184
2026-04-08,-0.011361353371537541,-0.022959692630716844,-0.035801353565312666,-0.031770788073769984
2026-04-09,0.009061281070850802,-0.0005439378020498653,0.008670613151261497,0.0027534096287709087
2026-04-10,0.016876904061948084,0.025582893392399164,0.018376808939366107,0.005248601611505643
2026-04-11,0.0010307967248304184,0.017923737259448957,0.0014180693714462844,0.002310102215174137
2026-04-12,-0.031495312720733026,-0.04077595476873197,-0.04018346736983247,-0.024987788274351774
2026-04-13,0.05273575609654846,0.08143124552858283,0.06281125473543248,0.038562440771176654
2026-04-14,-0.004068372317531099,-0.01999660571788242,-0.033256974732637,-0.0016487049717177626
2026-04-15,0.008404626904874313,0.015550417222206292,0.013664121914942262,0.014051448920548326
2026-04-16,0.004639453579876829,-0.004573969185826421,0.0479852427737828,0.020746344572876607
2026-04-17,0.02627659540184779,0.030837677558848364,-0.0013489475765623427,0.012377227875089325
2026-04-18,-0.01816051878803593,-0.02890091572709097,-0.03005876771002003,-0.020402024721960288
2026-04-19,-0.024692366775663332,-0.036656702084753356,-0.030413951546195972,-0.021890341460315987
2026-04-20,0.027298557704868998,0.022206292914811687,0.020961793031606613,0.02064916058459554
2026-04-21,0.0063296958930805225,0.005510533991485822,0.00816226649813978,0.004031730453900817
2026-04-22,0.024233934691509473,0.020669366999717997,0.010302983650131603,0.009717732574792803
2026-04-23,0.0008420581944230676,-0.018759497216376042,-0.008913969528883348,0.0012454225912021943
2026-04-24,-0.010395445352393673,-0.006786890852357175,0.0010543208155469053,-0.003637400523330836
2026-04-25,0.0020231423764509593,0.0013554991229898228,-0.0009358920990197861,-0.012171009662959809
2026-04-26,0.013471154293320797,0.021950691540593592,0.009508938490739416,0.011857275410170676
2026-04-27,-0.01641182876919478,-0.028131925191703266,-0.024750903162995996,-0.01437989646950455
2026-04-28,-0.013131671764148978,-0.0059244064939814045,-0.009182137612070318,-0.004231817543731253
2026-04-29,-0.007525003361340765,-0.01572621507544203,-0.012043314498377145,-0.011182346320827152
2026-04-30,0.00697036758667724,0.0012582894176169646,-3.7491392141819624e-05,-0.0036658875411532676
2026-05-01,0.024568460603834108,0.017215516135995923,0.008428252293447347,0.00042977982194147835
2026-05-02,0.006117371672699878,0.009210161281538065,0.006606367325395768,0.00405729893238993
2026-05-03,-0.00151319093281288,0.002333017050397679,-0.004473804088679811,-0.0005588547005439537
2026-05-04,0.016421044171065935,0.01066542438971041,0.002268005894396463,0.00838355409910485
2026-05-05,0.013768974900303155,0.006301424994813232,0.02651130583988537,0.012417996076319548
2026-05-06,0.006184292316489204,-0.004396362720448854,0.03273696752942734,0.027256875022389826
2026-05-07,-0.017408596831308243,-0.025393178961011564,-0.008303709830255968,-0.01629429563929663
2026-05-08,0.0022093920105095144,0.00692438080865676,0.04010005012344453,0.0188178214209338
2026-05-09,0.0059561145630133705,0.008563227258402195,0.01300376608222642,0.0011217517232779972
2026-05-10,0.01828022150812214,0.018187198165845242,0.03522951413037623,0.021433408574697443
2026-05-11,-0.004999247178679611,-0.012529571487047475,0.009573713742628165,0.00950810330693197
2026-05-12,-0.015304426194186482,-0.027664515902802167,-0.031493088610009545,-0.00810852077026114
2026-05-13,-0.014915661104390687,-0.007503214574742345,-0.033927411251840955,0.010295336761867002
2026-05-14,0.022378876470797504,0.010346670115700896,0.01167316022483078,0.00976632954955381
2026-05-15,-0.024497713637975926,-0.02525541574718848,-0.031995796033786106,-0.008597268569098038
2026-05-16,-0.0118160267665125,-0.01959984648757984,-0.029863914211050613,-0.023649748199034648
2026-05-17,-0.008985959556932488,-0.023904871092521485,-0.01575674167358021,-0.01131020168081609
2026-05-18,-0.006136945201154598,0.000409302069402262,0.0014552406893393321,-0.008843968814967407
2026-05-19,-0.002641385386229267,-0.008716046816836354,-0.01275890460092477,-0.005607909692570079
2026-05-20,0.009209887179670861,0.008066266685735402,0.021771360801783768,0.014652064299717438
2026-05-21,0.0010508749979196708,0.0020814671600175583,0.012950259578890622,0.013147850169163311
2026-05-22,-0.02645023976792371,-0.031328398313085315,-0.032689737807362174,-0.011988928525666576
2026-05-23,0.015699464786268935,0.024853983556100134,0.016029430515862142,0.00960896255100252
2026-05-24,0.004013881531345742,-0.0084867352791419,-0.0047723303349324064,0.0005926568816381206
2026-05-25,0.0038815318365379436,0.00637583591933466,-0.0028057478498006994,0.009458288067720977
2026-05-26,-0.01881724424932052,-0.019187636510046735,-0.01675073369999558,-0.010127464408038023
2026-05-27,-0.019532039646005694,-0.02349746263809005,-0.014576410853304744,-0.011344074003767357
2026-05-28,-0.010870289388891785,-0.007242369965002715,-0.004646191167133162,-0.01645500926084531
2026-05-29,-0.00223060831034394,0.002204565376648926,-0.000645729003757145,0.007519317456569752
2026-05-30,0.0052105676905831455,0.0037176024843394995,0.00750382598841326,0.11777671029868664
2026-05-31,-0.002374738351372918,-0.007485522022616653,-0.00301636681223838,-0.0130228562038055
2026-06-01,-0.030713830668280595,-0.0005589672711203697,-0.01471817519657681,-0.02322014732143929
2026-06-02,-0.06472422674681189,-0.0726354550544448,-0.08563837204247782,-0.06024989173157258
2026-06-03,-0.04031696632071802,-0.024752976854615305,-0.034129778876488936,-0.04663156180955641
